composition_id	base_id	candidate_source	candidate_group	candidate_band	is_mirror	mirror_model	assessor_source	assessor_model	path	filename	filename_original	ai_assessment_filename	ai_assessment_path	score_source_file	adequacao_ao_tema	adequacao_a_coletanea	adequacao_ao_tipo_de_texto	adequacao_a_norma_padrao	coesao	coerencia	pontuacao_total	score_sum_check	score_residual
34813_human_high	34813	human	human_high	high	False		gpt_ai	gpt-5.6-sol		34813.txt		34813_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34813_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34813_avaliacao_gpt-5.6-sol.md	3.0	3.5	4.0	4.0	4.0	5.0	23.5	23.5	0.0
34832_human_high	34832	human	human_high	high	False		gpt_ai	gpt-5.6-sol		34832.txt		34832_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34832_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34832_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.5	4.0	4.0	4.0	24.5	24.5	0.0
34841_human_high	34841	human	human_high	high	False		gpt_ai	gpt-5.6-sol		34841.txt		34841_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34841_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34841_avaliacao_gpt-5.6-sol.md	3.5	3.5	4.0	4.5	3.5	4.0	23.0	23.0	0.0
34844_human_high	34844	human	human_high	high	False		gpt_ai	gpt-5.6-sol		34844.txt		34844_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34844_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34844_avaliacao_gpt-5.6-sol.md	3.0	3.0	4.0	5.0	5.0	4.5	24.5	24.5	0.0
34875_human_high	34875	human	human_high	high	False		gpt_ai	gpt-5.6-sol		34875.txt		34875_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34875_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34875_avaliacao_gpt-5.6-sol.md	4.0	3.5	4.0	4.0	5.0	4.0	24.5	24.5	0.0
34901_human_high	34901	human	human_high	high	False		gpt_ai	gpt-5.6-sol		34901.txt		34901_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34901_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34901_avaliacao_gpt-5.6-sol.md	4.0	3.5	4.5	3.0	4.0	4.0	23.0	23.0	0.0
34967_human_high	34967	human	human_high	high	False		gpt_ai	gpt-5.6-sol		34967.txt		34967_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34967_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34967_avaliacao_gpt-5.6-sol.md	4.5	4.0	5.0	2.0	4.0	4.0	23.5	23.5	0.0
34994_human_high	34994	human	human_high	high	False		gpt_ai	gpt-5.6-sol		34994.txt		34994_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34994_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/34994_avaliacao_gpt-5.6-sol.md	3.5	3.0	4.5	3.0	5.0	5.0	24.0	24.0	0.0
35053_human_high	35053	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35053.txt		35053_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35053_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35053_avaliacao_gpt-5.6-sol.md	3.0	3.0	4.0	3.0	4.0	4.0	21.0	21.0	0.0
35077_human_high	35077	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35077.txt		35077_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35077_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35077_avaliacao_gpt-5.6-sol.md	3.0	2.5	4.0	4.0	4.0	4.0	21.5	21.5	0.0
35100_human_high	35100	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35100.txt		35100_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35100_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35100_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	4.0	4.0	5.0	24.0	24.0	0.0
35121_human_high	35121	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35121.txt		35121_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35121_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35121_avaliacao_gpt-5.6-sol.md	4.0	3.5	2.5	4.0	3.0	4.0	21.0	21.0	0.0
35125_human_high	35125	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35125.txt		35125_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35125_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35125_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	4.0	3.0	4.0	20.0	20.0	0.0
35126_human_high	35126	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35126.txt		35126_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35126_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35126_avaliacao_gpt-5.6-sol.md	3.5	3.0	4.0	5.0	5.0	5.0	25.5	25.5	0.0
35134_human_high	35134	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35134.txt		35134_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35134_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35134_avaliacao_gpt-5.6-sol.md	3.0	2.5	4.5	4.0	4.5	4.0	22.5	22.5	0.0
35240_human_high	35240	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35240.txt		35240_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35240_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35240_avaliacao_gpt-5.6-sol.md	4.0	3.5	4.5	4.0	4.0	5.0	25.0	25.0	0.0
35247_human_high	35247	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35247.txt		35247_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35247_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35247_avaliacao_gpt-5.6-sol.md	3.0	3.5	4.0	2.0	3.0	3.0	18.5	18.5	0.0
35378_human_high	35378	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35378.txt		35378_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35378_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35378_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	0.0	3.0	4.0	19.0	19.0	0.0
35400_human_high	35400	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35400.txt		35400_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35400_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35400_avaliacao_gpt-5.6-sol.md	3.0	4.0	5.0	4.0	4.0	4.0	24.0	24.0	0.0
35451_human_high	35451	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35451.txt		35451_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35451_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35451_avaliacao_gpt-5.6-sol.md	3.0	3.5	4.0	4.0	5.0	5.0	24.5	24.5	0.0
35464_human_high	35464	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35464.txt		35464_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35464_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35464_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	3.0	3.5	4.0	22.5	22.5	0.0
35482_human_high	35482	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35482.txt		35482_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35482_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35482_avaliacao_gpt-5.6-sol.md	3.5	4.0	4.0	4.0	3.5	4.0	23.0	23.0	0.0
35496_human_high	35496	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35496.txt		35496_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35496_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35496_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	0.0	3.0	3.0	18.0	18.0	0.0
35497_human_high	35497	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35497.txt		35497_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35497_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35497_avaliacao_gpt-5.6-sol.md	3.5	4.0	5.0	5.0	5.0	5.0	27.5	27.5	0.0
35542_human_high	35542	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35542.txt		35542_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35542_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35542_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	4.0	4.0	5.0	25.0	25.0	0.0
35647_human_high	35647	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35647.txt		35647_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35647_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35647_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	3.0	4.0	4.0	23.0	23.0	0.0
35733_human_high	35733	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35733.txt		35733_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35733_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35733_avaliacao_gpt-5.6-sol.md	4.5	4.0	5.0	5.0	5.0	5.0	28.5	28.5	0.0
35734_human_high	35734	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35734.txt		35734_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35734_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35734_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	3.0	4.0	5.0	24.0	24.0	0.0
35750_human_high	35750	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35750.txt		35750_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35750_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35750_avaliacao_gpt-5.6-sol.md	3.5	4.0	4.0	3.0	3.0	4.0	21.5	21.5	0.0
35763_human_high	35763	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35763.txt		35763_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35763_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35763_avaliacao_gpt-5.6-sol.md	3.0	3.0	4.0	1.0	4.0	3.5	18.5	18.5	0.0
35789_human_high	35789	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35789.txt		35789_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35789_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35789_avaliacao_gpt-5.6-sol.md	4.0	4.0	5.0	4.0	4.0	5.0	26.0	26.0	0.0
35819_human_high	35819	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35819.txt		35819_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35819_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35819_avaliacao_gpt-5.6-sol.md	3.5	4.5	5.0	3.0	4.5	4.0	24.5	24.5	0.0
35865_human_high	35865	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35865.txt		35865_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35865_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35865_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	4.0	3.0	4.0	22.0	22.0	0.0
35867_human_high	35867	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35867.txt		35867_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35867_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35867_avaliacao_gpt-5.6-sol.md	3.0	3.0	4.0	4.0	3.0	3.0	20.0	20.0	0.0
35892_human_high	35892	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35892.txt		35892_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35892_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35892_avaliacao_gpt-5.6-sol.md	4.5	4.0	5.0	4.0	5.0	4.0	26.5	26.5	0.0
35928_human_high	35928	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35928.txt		35928_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35928_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35928_avaliacao_gpt-5.6-sol.md	3.0	3.5	4.0	2.0	3.0	3.0	18.5	18.5	0.0
35934_human_high	35934	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35934.txt		35934_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35934_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35934_avaliacao_gpt-5.6-sol.md	4.0	3.5	4.0	3.0	4.0	4.0	22.5	22.5	0.0
35994_human_high	35994	human	human_high	high	False		gpt_ai	gpt-5.6-sol		35994.txt		35994_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35994_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/35994_avaliacao_gpt-5.6-sol.md	4.0	4.5	5.0	3.0	5.0	5.0	26.5	26.5	0.0
36006_human_high	36006	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36006.txt		36006_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36006_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36006_avaliacao_gpt-5.6-sol.md	4.5	4.0	4.5	0.0	4.0	4.0	21.0	21.0	0.0
36030_human_high	36030	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36030.txt		36030_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36030_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36030_avaliacao_gpt-5.6-sol.md	4.0	4.0	5.0	1.0	3.0	5.0	22.0	22.0	0.0
36064_human_high	36064	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36064.txt		36064_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36064_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36064_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	0.0	2.5	3.0	17.5	17.5	0.0
36068_human_high	36068	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36068.txt		36068_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36068_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36068_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	3.0	4.0	4.0	23.0	23.0	0.0
36074_human_high	36074	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36074.txt		36074_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36074_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36074_avaliacao_gpt-5.6-sol.md	5.0	5.0	5.0	4.0	4.0	5.0	28.0	28.0	0.0
36090_human_high	36090	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36090.txt		36090_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36090_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36090_avaliacao_gpt-5.6-sol.md	4.0	4.0	5.0	4.0	5.0	5.0	27.0	27.0	0.0
36163_human_high	36163	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36163.txt		36163_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36163_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36163_avaliacao_gpt-5.6-sol.md	3.5	4.0	5.0	4.0	4.0	4.0	24.5	24.5	0.0
36214_human_high	36214	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36214.txt		36214_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36214_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36214_avaliacao_gpt-5.6-sol.md	3.5	4.0	4.0	3.0	3.0	4.0	21.5	21.5	0.0
36237_human_high	36237	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36237.txt		36237_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36237_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36237_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	3.0	4.0	3.0	22.0	22.0	0.0
36245_human_high	36245	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36245.txt		36245_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36245_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36245_avaliacao_gpt-5.6-sol.md	3.0	2.0	5.0	1.0	4.0	4.0	19.0	19.0	0.0
36260_human_high	36260	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36260.txt		36260_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36260_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36260_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	2.0	4.0	5.0	23.0	23.0	0.0
36261_human_high	36261	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36261.txt		36261_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36261_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36261_avaliacao_gpt-5.6-sol.md	3.5	4.0	5.0	4.0	4.0	4.0	24.5	24.5	0.0
36280_human_high	36280	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36280.txt		36280_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36280_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36280_avaliacao_gpt-5.6-sol.md	4.5	4.0	5.0	3.0	4.0	4.0	24.5	24.5	0.0
36330_human_high	36330	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36330.txt		36330_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36330_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36330_avaliacao_gpt-5.6-sol.md	4.0	3.0	5.0	3.0	4.0	4.0	23.0	23.0	0.0
36349_human_high	36349	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36349.txt		36349_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36349_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36349_avaliacao_gpt-5.6-sol.md	4.5	4.0	5.0	3.5	4.0	4.5	25.5	25.5	0.0
36385_human_high	36385	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36385.txt		36385_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36385_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36385_avaliacao_gpt-5.6-sol.md	3.5	4.0	4.0	3.0	4.0	4.0	22.5	22.5	0.0
36403_human_high	36403	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36403.txt		36403_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36403_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36403_avaliacao_gpt-5.6-sol.md	4.0	4.5	4.5	1.0	3.0	4.0	21.0	21.0	0.0
36415_human_high	36415	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36415.txt		36415_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36415_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36415_avaliacao_gpt-5.6-sol.md	4.0	4.5	5.0	4.0	5.0	4.5	27.0	27.0	0.0
36436_human_high	36436	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36436.txt		36436_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36436_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36436_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	2.0	4.0	3.5	21.5	21.5	0.0
36441_human_high	36441	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36441.txt		36441_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36441_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36441_avaliacao_gpt-5.6-sol.md	4.0	4.5	5.0	4.0	5.0	5.0	27.5	27.5	0.0
36442_human_high	36442	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36442.txt		36442_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36442_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36442_avaliacao_gpt-5.6-sol.md	4.0	3.5	4.0	4.0	3.5	4.0	23.0	23.0	0.0
36471_human_high	36471	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36471.txt		36471_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36471_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36471_avaliacao_gpt-5.6-sol.md	3.5	4.5	4.5	0.0	4.0	4.0	20.5	20.5	0.0
36494_human_high	36494	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36494.txt		36494_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36494_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36494_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.5	4.0	4.5	5.0	26.0	26.0	0.0
36503_human_high	36503	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36503.txt		36503_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36503_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36503_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.5	2.0	4.0	4.0	22.5	22.5	0.0
36515_human_high	36515	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36515.txt		36515_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36515_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36515_avaliacao_gpt-5.6-sol.md	4.5	4.5	5.0	5.0	5.0	5.0	29.0	29.0	0.0
36532_human_high	36532	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36532.txt		36532_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36532_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36532_avaliacao_gpt-5.6-sol.md	4.0	3.0	4.0	3.0	4.0	5.0	23.0	23.0	0.0
36551_human_high	36551	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36551.txt		36551_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36551_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36551_avaliacao_gpt-5.6-sol.md	4.0	4.0	4.0	4.0	4.0	4.0	24.0	24.0	0.0
36560_human_high	36560	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36560.txt		36560_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36560_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36560_avaliacao_gpt-5.6-sol.md	4.5	4.5	4.5	5.0	5.0	4.5	28.0	28.0	0.0
36566_human_high	36566	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36566.txt		36566_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36566_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36566_avaliacao_gpt-5.6-sol.md	3.0	3.0	4.0	0.0	3.0	4.0	17.0	17.0	0.0
36577_human_high	36577	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36577.txt		36577_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36577_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36577_avaliacao_gpt-5.6-sol.md	4.0	4.0	5.0	3.0	5.0	5.0	26.0	26.0	0.0
36626_human_high	36626	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36626.txt		36626_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36626_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36626_avaliacao_gpt-5.6-sol.md	3.0	3.5	5.0	3.0	4.0	4.0	22.5	22.5	0.0
36650_human_high	36650	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36650.txt		36650_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36650_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36650_avaliacao_gpt-5.6-sol.md	3.0	3.5	4.5	2.0	4.0	4.0	21.0	21.0	0.0
36691_human_high	36691	human	human_high	high	False		gpt_ai	gpt-5.6-sol		36691.txt		36691_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36691_avaliacao_gpt-5.6-sol.md	corpus/04_composicoes_avaliadas/maiores_notas/36691_avaliacao_gpt-5.6-sol.md	3.0	2.0	4.0	2.0	4.0	5.0	20.0	20.0	0.0
